drug_a,drug_b,cell_line,synergy
9444,60953,LOXIMVI,-187
3690,657237,OVCAR-3,-187
72466,9941095,K-562,-187
77082,3902,K-562,-187
135401907,36314,SNB75,-187
4842,454216,T47D,-187
2907,444795,CAKI-1,-187
2907,249332,CAKI-1,-187
5746,36314,HT-29,-187
387447,657237,NCI-H322M,-187
5311,5394,T47D,-187
5311,123596,HCC2998,-187
60953,644241,BT-549,-187
104741,2733525,HL-60,-187
644241,3902,CCRF-CEM,-187
644241,667490,NCI-H322M,-187
406563,5453,CCRF-CEM,-187
406563,6442177,T47D,-187
5329102,3011155,K-562,-187
9703,5394,RXF393,-187
9444,2662,HL-60,-186
9444,644241,SK-MEL-28,-186
3690,126941,OVCAR-4,-186
3690,126941,SF539,-186
443939,5329102,SK-MEL-2,-186
5284616,644241,NCI-H322M,-186
2907,454216,HL-60,-186
2907,148124,MOLT-4,-186
9887053,454216,SF295,-186
2141,454216,PC-3,-186
4114,249332,BT-549,-186
104842,3011155,UACC-62,-186
104842,2187,OVCAR-5,-186
387447,148124,CCRF-CEM,-186
387447,148124,IGROV-1,-186
387447,6252,NCI-H322M,-186
3011155,657237,NCI-H322M,-186
3011155,2733525,CCRF-CEM,-186
11683,60198,SR,-186
2187,249332,HL-60,-186
123596,2662,HCT-116,-186
406563,123596,NCI-H322M,-186
9444,123596,OVCAR-5,-185
3385,11683,CAKI-1,-185
426756,457193,RPMI-8226,-185
426756,3902,CCRF-CEM,-185
2907,148124,HOP-62,-185
4114,126941,OVCAR-3,-185
3062316,123596,NCI-H322M,-185
406563,457193,NCI-H322M,-185
5329102,444795,RXF393,-185
5352062,644241,SF268,-185
9444,119182,NCI-H322M,-184
443939,426756,RPMI-8226,-184
443939,60953,K-562,-184
72466,5790,LOXIMVI,-184
72466,2662,RPMI-8226,-184
454216,5453,SF295,-184
4211,2733525,HL-60,-184
4211,9941095,CCRF-CEM,-184
2578,444795,HCC2998,-184
119182,454216,Hs-578-T,-184
60749,657237,NCI-H322M,-184
387447,60749,OVCAR-3,-184
3011155,2733525,NCI-H322M,-184
3011155,123596,OVCAR-3,-184
68740,2733525,RPMI-8226,-184
68740,60953,K-562,-184
406563,2733525,SR,-184
406563,457193,CAKI-1,-184
406563,457193,KM12,-184
406563,60749,CCRF-CEM,-184
406563,249332,TK10,-184
5329102,3011155,MDA-MB-231,-184
9703,5453,RXF393,-184
123608,5799,NCI-H522,-183
2141,148124,U251,-183
3657,444795,HOP-62,-183
4114,36314,SF268,-183
119182,123596,OVCAR-3,-183
60749,163659,UACC-257,-183
148124,3902,UACC-62,-183
104842,3902,RXF393,-183
104842,3902,SF268,-183
3011155,123596,MDA-MB-231,-183
5311,3011155,MDA-MB-231,-183
60953,123596,CCRF-CEM,-183
60953,123596,MDA-MB-231,-183
9444,457193,LOXIMVI,-182
3690,77082,HCC2998,-182
6239,667490,M14,-182
2907,126941,HOP-92,-182
2141,454216,NCI-H226,-182
4114,249332,SK-MEL-28,-182
60699,454216,UACC-257,-182
249332,3902,HCT-116,-182
60198,216326,SR,-182
123596,6252,HCT-15,-182
123596,249332,T47D,-182
123596,3902,CCRF-CEM,-182
406563,60953,MOLT-4,-182
9444,5394,SF539,-181
9444,60953,SF539,-181
36314,644241,SF268,-181
451668,454216,HCT-15,-181
77082,9941095,K-562,-181
5284616,2187,RXF393,-181
163659,3902,CCRF-CEM,-181
4842,454216,OVCAR-5,-181
119182,104741,U251,-181
60699,20279,OVCAR-3,-181
60749,123596,BT-549,-181
3011155,644241,SNB75,-181
5311,3902,CCRF-CEM,-181
60953,3011155,OVCAR-3,-181
3062316,104842,RXF393,-181
644241,426756,SF295,-181
406563,60749,SK-MEL-2,-181
2478,60749,HL-60,-181
20279,126941,HT-29,-180
20279,126941,TK10,-180
2123,3385,HT-29,-180
6239,148124,CCRF-CEM,-180
4842,9444,HL-60,-180
60749,667490,SF295,-180
5426,444795,RPMI-8226,-180
249332,3902,U251,-180
387447,667490,T47D,-180
3011155,444795,DU-145,-180
3011155,3902,NCI-H522,-180
406563,60749,NCI-H522,-180
406563,2662,HCC2998,-180
5329102,60953,IGROV-1,-180
460612,11683,NCI-H322M,-180
20279,126941,NCI-H322M,-179
72466,9941095,CCRF-CEM,-179
77082,5329102,K-562,-179
123608,5453,CAKI-1,-179
4842,454216,HL-60,-179
9887053,60749,CCRF-CEM,-179
2141,249332,UACC-62,-179
57469,454216,NCI-H522,-179
4211,3062316,RPMI-8226,-179
119182,249332,COLO-205,-179
3011155,426756,NCI-H322M,-179
5311,20279,NCI-H322M,-179
5311,5284616,HL-60,-179
5311,3011155,NCI-H322M,-179
60953,5394,HL-60,-179
11683,216326,KM12,-179
68740,36314,SR,-179
68740,60953,CAKI-1,-179
9941095,60953,SK-MEL-28,-179
644241,5394,CCRF-CEM,-179
644241,2662,NCI-H322M,-179
9444,644241,KM12,-178
439693,454216,HCT-15,-178
2907,126941,HL-60,-178
2907,5799,DU-145,-178
3657,5394,SK-MEL-5,-178
2578,148124,HCC2998,-178
4114,20279,EKVX,-178
119182,163659,OVCAR-3,-178
148124,3011155,TK10,-178
104842,249332,NCI-H322M,-178
387447,148124,HCT-116,-178
387447,6252,RPMI-8226,-178
387447,249332,RPMI-8226,-178
3011155,20279,NCI-H322M,-178
5311,644241,MDA-MB-231,-178
5311,644241,OVCAR-5,-178
60953,6252,NCI-H322M,-178
11683,71384,HOP-92,-178
104741,60953,SNB75,-178
3062316,5394,SF539,-178
6442177,9444,SK-MEL-28,-178
9941095,104842,RXF393,-178
406563,5394,SK-MEL-2,-178
2723601,3385,HOP-62,-178
3950,4212,A549,-178
451668,36314,SN12C,-177
123608,148124,KM12,-177
5284616,2662,HL-60,-177
4842,126941,M14,-177
3657,148124,T47D,-177
119182,2733525,786-0,-177
5426,657237,RPMI-8226,-177
104842,3902,SK-MEL-28,-177
104842,644241,SK-MEL-28,-177
3011155,5790,HCC2998,-177
3011155,644241,ACHN,-177
5311,457193,NCI-H322M,-177
68740,426756,K-562,-177
9941095,123596,NCI-H322M,-177
406563,123596,SW620,-177
5329102,5311,SF539,-177
148121,444795,CAKI-1,-177
36314,60953,SK-MEL-5,-176
123608,5799,MCF7,-176
426756,3902,HCT-116,-176
454216,5284616,SF539,-176
2907,6252,HL-60,-176
9887053,454216,IGROV-1,-176
9887053,148124,CCRF-CEM,-176
2141,457193,NCI-H522,-176
5394,657237,EKVX,-176
57469,454216,HCT-15,-176
4114,36314,OVCAR-4,-176
148124,2187,K-562,-176
104842,457193,NCI-H322M,-176
5311,444795,OVCAR-3,-176
5311,36314,BT-549,-176
5311,2733525,HL-60,-176
5311,123596,HL-60,-176
11683,135413520,CAKI-1,-176
104741,60953,SW620,-176
123596,249332,COLO-205,-176
406563,3902,MCF7,-176
5329102,644241,SF268,-176
5799,3011155,K-562,-176
9444,5394,A498,-175
20279,126941,UACC-257,-175
444795,3902,CCRF-CEM,-175
36314,3902,SK-MEL-28,-175
163659,457193,RPMI-8226,-175
2907,104842,HOP-62,-175
5394,3902,CCRF-CEM,-175
4114,148124,SN12C,-175
4114,6252,RXF393,-175
148124,3902,K-562,-175
387447,249332,HCT-15,-175
9941095,644241,SF268,-175
406563,249332,HCC2998,-175
406563,2662,SW620,-175
148121,5394,NCI-H322M,-175
29327,454216,HCT-15,-175
460612,62770,NCI-H322M,-175
72466,3011155,MCF7,-174
451668,5453,SF539,-174
77082,2662,SK-MEL-5,-174
5746,126941,MCF7,-174
5790,126941,PC-3,-174
2141,20279,UACC-62,-174
148124,60749,CCRF-CEM,-174
5453,457193,SK-MEL-28,-174
104842,644241,UACC-62,-174
387447,20279,MOLT-4,-174
387447,20279,NCI-H322M,-174
3011155,426756,HCC2998,-174
60953,2187,RXF393,-174
2187,6442177,HCT-15,-174
6442177,3011155,K-562,-174
9941095,5311,RXF393,-174
5329102,6442177,RXF393,-174
72466,249332,RPMI-8226,-173
135401907,2733525,CAKI-1,-173
2907,3657,CAKI-1,-173
5746,36314,HCC2998,-173
3657,3062316,RPMI-8226,-173
4114,457193,HT-29,-173
4114,148124,HCC2998,-173
119182,644241,HOP-92,-173
148124,60953,UACC-62,-173
104842,6252,RXF393,-173
104842,3011155,NCI-H322M,-173
249332,126941,OVCAR-3,-173
3011155,6252,NCI-H322M,-173
60953,644241,SNB75,-173
104741,5329102,MOLT-4,-173
123596,20279,CCRF-CEM,-173
9941095,3902,RXF393,-173
148121,20279,SF539,-173
148121,444795,NCI-H322M,-173
3950,4212,NCI-H522,-173
3950,216326,HT-29,-173
460612,3950,NCI-H322M,-173
451668,126941,EKVX,-172
123608,2733525,NCI-H322M,-172
5284616,5394,MDA-MB-231,-172
9887053,454216,HCT-116,-172
2141,457193,SK-MEL-5,-172
3657,3902,CCRF-CEM,-172
4114,3657,DU-145,-172
104842,20279,NCI-H322M,-172
104842,5453,NCI-H322M,-172
104842,3902,CCRF-CEM,-172
3011155,5790,NCI-H322M,-172
5311,123596,TK10,-172
104741,3902,SN12C,-172
68740,60953,MOLT-4,-172
9941095,9444,SK-MEL-28,-172
9941095,20279,NCI-H322M,-172
644241,2187,RXF393,-172
406563,644241,CAKI-1,-172
9444,36314,OVCAR-3,-171
9444,60953,OVCAR-3,-171
444795,5453,OVCAR-3,-171
77082,3902,MCF7,-171
454216,2662,MCF7,-171
4842,657237,HL-60,-171
4842,36314,HCC2998,-171
4842,3657,HL-60,-171
2141,148124,RPMI-8226,-171
4211,5790,T47D,-171
135398738,71384,NCI-H322M,-171
119182,2733525,OVCAR-3,-171
60749,123596,MDA-MB-231,-171
60749,644241,RXF393,-171
5453,2662,NCI-H226,-171
104842,5394,SF268,-171
104842,123596,SK-MEL-28,-171
387447,20279,K-562,-171
60953,5790,NCI-H322M,-171
11683,216326,HL-60,-171
123596,2733525,HCT-116,-171
406563,20279,NCI-H322M,-171
406563,5453,NCI-H322M,-171
148121,20279,HCT-116,-171
148121,20279,OVCAR-5,-171
5799,36314,SF539,-171
9444,5394,OVCAR-3,-170
5284616,426756,786-0,-170
5284616,60749,CCRF-CEM,-170
2907,457193,CAKI-1,-170
5746,36314,OVCAR-3,-170
2141,126941,M14,-170
2578,454216,786-0,-170
4114,657237,RXF393,-170
148124,3011155,K-562,-170
6252,2662,T47D,-170
11683,71384,CAKI-1,-170
11683,123631,CAKI-1,-170
644241,2187,K-562,-170
406563,5790,CCRF-CEM,-170
5329102,3902,NCI-H226,-170
5352062,644241,T47D,-170
148121,20279,HCC2998,-170
20279,126941,HOP-92,-169
3690,36314,MOLT-4,-169
444795,6252,SF268,-169
72466,119182,RPMI-8226,-169
135401907,444795,SNB75,-169
5284616,2187,ACHN,-169
9887053,454216,PC-3,-169
3657,5329102,CCRF-CEM,-169
57469,457193,U251,-169
4114,457193,OVCAR-5,-169
119182,644241,SN12C,-169
104842,148124,NCI-H322M,-169
104842,2187,SK-MEL-28,-169
387447,60749,NCI-H322M,-169
3011155,5394,NCI-H322M,-169
3011155,644241,HOP-92,-169
5311,36314,HT-29,-169
5311,5394,OVCAR-5,-169
5311,60953,UACC-62,-169
68740,249332,SK-MEL-5,-169
6442177,3902,IGROV-1,-169
406563,457193,IGROV-1,-169
5329102,657237,RXF393,-169
2723601,135398738,NCI-H322M,-169
148121,20279,SW620,-169
3950,4212,TK10,-169
9444,5394,T47D,-168
3690,20279,M14,-168
451668,36314,U251,-168
451668,126941,HOP-92,-168
2123,6194,NCI-H322M,-168
135401907,126941,HOP-92,-168
4842,444795,HL-60,-168
2141,667490,NCI-H522,-168
3657,123596,RPMI-8226,-168
5394,3902,NCI-H226,-168
57469,163659,SK-MEL-28,-168
135398738,3950,NCI-H322M,-168
135398738,62770,OVCAR-3,-168
4114,148124,NCI-H226,-168
241902,6252,HL-60,-168
119182,3902,SN12C,-168
45055483,5799,NCI-H322M,-168
60699,148124,MCF7,-168
60749,123596,SN12C,-168
5426,126941,OVCAR-4,-168
3011155,2187,ACHN,-168
2187,6442177,MOLT-4,-168
6442177,2662,HL-60,-168
644241,163659,786-0,-168
644241,2187,RPMI-8226,-168
5352062,20279,NCI-H322M,-168
5352062,644241,MOLT-4,-168
3950,4212,ACHN,-168
29327,20279,RPMI-8226,-168
5799,60953,K-562,-168
9444,444795,OVCAR-3,-167
9444,60953,T47D,-167
9444,123596,OVCAR-3,-167
9444,123596,SF539,-167
36314,20279,OVCAR-5,-167
451668,5790,HCC2998,-167
2123,60198,SR,-167
77082,249332,SK-MEL-2,-167
5284616,20279,NCI-H322M,-167
9887053,5799,HCT-15,-167
5394,2662,KM12,-167
57469,457193,UACC-62,-167
119182,163659,NCI-H522,-167
119182,123596,SF295,-167
148124,2187,SF268,-167
5426,126941,OVCAR-8,-167
3011155,3902,SN12C,-167
60953,644241,SN12C,-167
2187,123596,HCT-15,-167
123596,657237,EKVX,-167
406563,119182,K-562,-167
406563,123596,SK-MEL-2,-167
2478,5799,CAKI-1,-167
5329102,444795,SK-MEL-28,-167
5329102,2733525,MDA-MB-231,-167
3950,4212,OVCAR-8,-167
3950,4212,PC-3,-167
460612,6194,NCI-H322M,-167
9444,20279,LOXIMVI,-166
9444,36314,SN12C,-166
9444,5394,LOXIMVI,-166
9444,104741,K-562,-166
77082,2662,HOP-62,-166
77082,9941095,MOLT-4,-166
3657,3902,MCF7,-166
6194,45055483,NCI-H522,-166
6252,126941,NCI-H322M,-166
6252,126941,SW620,-166
104842,5394,SK-MEL-28,-166
387447,126941,IGROV-1,-166
135413520,216326,HT-29,-166
68740,9941095,K-562,-166
123596,126941,MDA-MB-468,-166
148121,444795,UACC-62,-166
9703,9444,A498,-166
3950,4212,HCT-116,-166
5799,36314,U251,-166
657237,126941,TK10,-165
2123,36462,NCI-H322M,-165
2733525,444795,HCT-15,-165
123608,444795,HOP-62,-165
439693,148124,SK-OV-3,-165
3657,2662,RPMI-8226,-165
5394,5453,NCI-H226,-165
4211,249332,SF539,-165
135398738,62770,RPMI-8226,-165
60749,657237,OVCAR-3,-165
60749,5394,MDA-MB-231,-165
148124,657237,OVCAR-5,-165
5453,126941,SK-MEL-28,-165
104842,104741,NCI-H322M,-165
3011155,2187,HCC2998,-165
5311,60953,SK-MEL-28,-165
5311,3902,MDA-MB-231,-165
60953,104741,CCRF-CEM,-165
60953,2187,MDA-MB-468,-165
104741,123596,MOLT-4,-165
68740,123596,SK-MEL-5,-165
68740,5329102,K-562,-165
9941095,123596,RXF393,-165
9941095,644241,NCI-H322M,-165
406563,426756,NCI-H322M,-165
406563,60749,RPMI-8226,-165
406563,3902,SW620,-165
2478,36314,RXF393,-165
5352062,2187,CCRF-CEM,-165
3950,4212,MDA-MB-231,-165
9444,123596,A498,-164
3690,454216,OVCAR-3,-164
3690,249332,RXF393,-164
2141,20279,HCC2998,-164
5394,6252,RXF393,-164
2578,454216,HCT-15,-164
2578,249332,SF539,-164
4114,667490,RPMI-8226,-164
5426,657237,HL-60,-164
3011155,104741,RPMI-8226,-164
3011155,667490,TK10,-164
5311,2733525,SF268,-164
5311,241902,SF268,-164
5311,60749,T47D,-164
11683,60198,CAKI-1,-164
3062316,644241,HCT-15,-164
3062316,644241,MDA-MB-231,-164
9941095,3902,K-562,-164
406563,9444,SK-MEL-2,-164
406563,457193,ACHN,-164
406563,249332,SF268,-164
5329102,5394,NCI-H322M,-164
148121,6252,NCI-H226,-164
9444,657237,LOXIMVI,-163
9444,644241,MOLT-4,-163
443939,3902,CCRF-CEM,-163
443939,644241,CCRF-CEM,-163
2123,11683,HOP-92,-163
123608,444795,HCT-15,-163
5284616,20279,SF295,-163
4114,148124,U251,-163
241902,5284616,COLO-205,-163
148124,5394,TK10,-163
249332,5790,NCI-H322M,-163
3011155,5453,NCI-H322M,-163
5311,5394,UACC-62,-163
5311,123596,PC-3,-163
60198,123631,SR,-163
2187,9444,HL-60,-163
3062316,5394,HCT-15,-163
6442177,657237,RXF393,-163
9941095,444795,K-562,-163
9444,20279,SF539,-162
9444,5453,LOXIMVI,-162
9444,644241,SF539,-162
20279,3902,HT-29,-162
443939,3011155,K-562,-162
36314,3902,SK-MEL-5,-162
451668,241902,RXF393,-162
5284616,3011155,NCI-H522,-162
5284616,2187,RPMI-8226,-162
426756,5453,KM12,-162
163659,9941095,MOLT-4,-162
454216,5394,HOP-62,-162
454216,3902,MCF7,-162
2141,454216,A549,-162
2141,457193,U251,-162
2141,148124,MCF7,-162
3657,249332,RPMI-8226,-162
3657,3062316,SK-MEL-2,-162
57469,126941,HT-29,-162
2578,60749,RPMI-8226,-162
4114,36314,RXF393,-162
119182,241902,RPMI-8226,-162
5426,249332,CAKI-1,-162
249332,3902,RXF393,-162
3011155,123596,SNB75,-162
11683,135413520,NCI-H226,-162
9941095,60953,K-562,-162
406563,3011155,CAKI-1,-162
9444,5790,HL-60,-161
36314,60749,OVCAR-5,-161
451668,249332,HCC2998,-161
2123,71384,NCI-H322M,-161
2123,11683,MDA-MB-231,-161
2733525,2662,HCT-116,-161
5284616,644241,IGROV-1,-161
2907,444795,HOP-62,-161
5746,148124,OVCAR-3,-161
2578,36314,NCI-H226,-161
4114,657237,NCI-H226,-161
4114,36314,K-562,-161
60749,163659,A498,-161
249332,126941,IGROV-1,-161
3011155,667490,NCI-H23,-161
5311,5790,T47D,-161
104741,5394,KM12,-161
2187,5284616,HCT-15,-161
2187,60953,SNB75,-161
3062316,644241,NCI-H322M,-161
644241,5394,BT-549,-161
406563,3902,CCRF-CEM,-161
5329102,5394,MDA-MB-231,-161
5352062,5394,OVCAR-5,-161
5352062,5394,SK-MEL-28,-161
148121,457193,786-0,-161
9444,457193,SK-MEL-28,-160
72466,123596,RPMI-8226,-160
36314,60953,Hs-578-T,-160
451668,36314,HCC2998,-160
2123,443939,HL-60,-160
3385,11683,NCI-H322M,-160
5284616,2187,HOP-92,-160
9887053,454216,HT-29,-160
2578,148124,NCI-H226,-160
387447,457193,SK-MEL-28,-160
387447,148124,OVCAR-5,-160
104741,426756,HL-60,-160
68740,457193,CCRF-CEM,-160
9941095,644241,TK10,-160
644241,5394,MDA-MB-231,-160
406563,457193,HCC2998,-160
406563,119182,SK-MEL-2,-160
406563,5311,RXF393,-160
406563,6442177,A549,-160
5352062,5394,OVCAR-8,-160
29327,241902,NCI-H522,-160
444795,3902,OVCAR-3,-159
439693,148124,U251,-159
163659,426756,CAKI-1,-159
57469,457193,MCF7,-159
4211,6252,RXF393,-159
4114,148124,NCI-H322M,-159
4114,249332,KM12,-159
119182,126941,SW620,-159
45055483,5799,NCI-H522,-159
60699,126941,OVCAR-3,-159
60749,2662,HL-60,-159
5426,249332,NCI-H23,-159
104842,657237,DU-145,-159
104842,148124,OVCAR-5,-159
104842,2662,NCI-H322M,-159
104842,123596,OVCAR-5,-159
387447,20279,IGROV-1,-159
60953,2187,ACHN,-159
104741,60953,RXF393,-159
104741,644241,CCRF-CEM,-159
2662,126941,NCI-H522,-159
9941095,644241,SF539,-159
644241,5394,HCC2998,-159
406563,457193,OVCAR-3,-159
406563,249332,SW620,-159
406563,9941095,K-562,-159
5329102,5453,NCI-H322M,-159
5329102,3011155,NCI-H226,-159
5352062,457193,UACC-62,-159
5352062,5394,RXF393,-159
5352062,60953,CCRF-CEM,-159
3950,216326,MOLT-4,-159
9444,657237,KM12,-158
9444,2733525,A498,-158
9444,6252,T47D,-158
20279,126941,M14,-158
3690,5790,A498,-158
3690,60749,RXF393,-158
36314,3011155,MDA-MB-468,-158
2907,148124,RXF393,-158
5746,657237,RXF393,-158
2141,2733525,HCC2998,-158
5394,2733525,T47D,-158
57469,20279,UACC-62,-158
57469,454216,UACC-62,-158
4211,644241,RPMI-8226,-158
4114,148124,ACHN,-158
119182,426756,NCI-H322M,-158
60749,644241,MDA-MB-231,-158
148124,5394,SK-MEL-5,-158
5426,104842,RXF393,-158
104842,426756,OVCAR-5,-158
387447,148124,RPMI-8226,-158
3011155,644241,NCI-H522,-158
5311,2662,NCI-H322M,-158
60953,426756,786-0,-158
60953,3657,BT-549,-158
104741,36314,CCRF-CEM,-158
6442177,123596,HCC2998,-158
126941,6442177,RPMI-8226,-158
123596,3902,MCF7,-158
9941095,3011155,T47D,-158
644241,5394,RXF393,-158
644241,2187,SNB75,-158
406563,9444,CCRF-CEM,-158
406563,457193,SF268,-158
406563,3011155,MCF7,-158
406563,123596,RPMI-8226,-158
406563,9941095,HCC2998,-158
5329102,5394,IGROV-1,-158
9703,444795,RXF393,-158
9444,2187,SK-MEL-28,-157
3690,5394,RXF393,-157
36314,657237,OVCAR-3,-157
36314,60953,UACC-62,-157
451668,457193,NCI-H226,-157
135401907,657237,HOP-92,-157
36462,135413520,TK10,-157
5790,5453,EKVX,-157
5790,2662,NCI-H226,-157
5790,126941,NCI-H226,-157
4114,36314,NCI-H522,-157
4114,457193,SW620,-157
5426,457193,RPMI-8226,-157
249332,3902,MDA-MB-231,-157
5311,2187,OVCAR-5,-157
5311,644241,TK10,-157
60953,104741,Hs-578-T,-157
11683,216326,MDA-MB-231,-157
104741,5394,MOLT-4,-157
2187,249332,HCT-15,-157
2187,60953,SW620,-157
6442177,3011155,LOXIMVI,-157
9941095,5352062,UACC-257,-157
406563,5284616,CAKI-1,-157
406563,644241,CCRF-CEM,-157
148121,20279,NCI-H226,-157
9444,657237,SF539,-156
443939,644241,K-562,-156
36314,119182,RXF393,-156
5284616,3902,NCI-H522,-156
2907,3657,HCT-15,-156
5394,3902,KM12,-156
57469,163659,SK-MEL-5,-156
2578,119182,RPMI-8226,-156
4114,20279,RPMI-8226,-156
60699,148124,OVCAR-5,-156
148124,3902,OVCAR-8,-156
104842,36314,RXF393,-156
104842,5284616,NCI-H322M,-156
249332,6252,NCI-H322M,-156
387447,9444,HCT-116,-156
3011155,444795,BT-549,-156
60953,657237,HCC2998,-156
11683,216326,HOP-92,-156
2187,36314,HL-60,-156
406563,426756,HCC2998,-156
406563,123596,HCC2998,-156
5329102,2733525,SK-MEL-28,-156
2723601,62770,NCI-H322M,-156
5352062,5453,NCI-H322M,-156
9703,657237,UACC-257,-156
9703,5799,LOXIMVI,-156
29327,20279,EKVX,-156
29327,4211,OVCAR-3,-156
29327,5453,RXF393,-156
9444,36314,A498,-155
444795,2662,LOXIMVI,-155
443939,5329102,T47D,-155
77082,5329102,SK-MEL-5,-155
6239,454216,COLO-205,-155
123608,2733525,SF268,-155
123608,5799,SNB75,-155
5746,444795,SR,-155
2141,60749,SF295,-155
2141,60749,UACC-62,-155
3657,2662,HOP-62,-155
3657,123596,HOP-62,-155
5394,3902,MCF7,-155
57469,119182,HCC2998,-155
57469,148124,KM12,-155
4211,249332,HOP-62,-155
4114,148124,SW620,-155
119182,444795,U251,-155
119182,3011155,OVCAR-3,-155
119182,126941,NCI-H522,-155
148124,644241,TK10,-155
104842,5394,DU-145,-155
387447,20279,A549,-155
3011155,2187,K-562,-155
3011155,2187,NCI-H23,-155
3011155,123596,BT-549,-155
135413520,216326,SR,-155
11683,60198,MDA-MB-231,-155
2662,126941,MDA-MB-231,-155
6442177,644241,Hs-578-T,-155
9941095,426756,RXF393,-155
9941095,6252,SF539,-155
644241,2733525,786-0,-155
5352062,454216,HCC2998,-155
9444,5790,NCI-H322M,-154
9444,457193,A498,-154
3690,249332,U251,-154
444795,5790,SF268,-154
36314,5284616,HT-29,-154
36314,119182,UACC-62,-154
2733525,3902,NCI-H226,-154
123608,5799,SN12C,-154
426756,20279,KM12,-154
5746,9444,CAKI-1,-154
2141,454216,OVCAR-3,-154
3657,2662,CCRF-CEM,-154
2578,241902,MOLT-4,-154
2578,60749,HCC2998,-154
4114,20279,MOLT-4,-154
148124,3902,MDA-MB-231,-154
6252,3902,NCI-H226,-154
5453,126941,MDA-MB-231,-154
387447,9444,OVCAR-5,-154
3011155,644241,HCT-116,-154
3011155,644241,SK-OV-3,-154
2187,457193,SR,-154
2662,3902,HCT-15,-154
68740,123596,RPMI-8226,-154
6442177,60749,NCI-H322M,-154
148121,6252,SNB75,-154
5799,2662,SK-MEL-2,-154
9444,2733525,KM12,-153
9444,60749,CCRF-CEM,-153
9444,123596,TK10,-153
20279,5453,NCI-H226,-153
657237,126941,NCI-H226,-153
36314,3011155,SK-MEL-28,-153
439693,454216,IGROV-1,-153
5284616,77082,CCRF-CEM,-153
5284616,5394,Hs-578-T,-153
5284616,60953,RPMI-8226,-153
2907,454216,DU-145,-153
2907,454216,U031,-153
2708,11683,SK-MEL-5,-153
4211,2662,SR,-153
2578,657237,RPMI-8226,-153
4114,36314,HT-29,-153
5453,3902,HT-29,-153
5426,249332,MOLT-4,-153
104842,5790,T47D,-153
3011155,104741,K-562,-153
5311,426756,T47D,-153
60953,454216,SN12C,-153
60953,3011155,K-562,-153
11683,60198,RPMI-8226,-153
104741,6442177,SR,-153
3062316,5284616,NCI-H322M,-153
6442177,657237,SK-MEL-28,-153
5329102,5453,OVCAR-3,-153
5352062,2662,HL-60,-153
9703,20279,EKVX,-153
3950,4212,A498,-153
3950,4212,SF268,-153
9444,5453,KM12,-152
20279,126941,SK-MEL-28,-152
3690,5935,OVCAR-3,-152
36314,119182,Hs-578-T,-152
36314,3011155,HCC2998,-152
451668,126941,OVCAR-3,-152
135401907,5394,HCT-15,-152
135401907,119182,MOLT-4,-152
123608,2733525,HCT-15,-152
439693,148124,SF268,-152
57469,454216,K-562,-152
4114,148124,KM12,-152
4114,5935,RXF393,-152
119182,104741,CCRF-CEM,-152
60699,457193,NCI-H226,-152
5453,3902,CCRF-CEM,-152
387447,657237,A498,-152
5311,3902,T47D,-152
104741,644241,RXF393,-152
2187,3902,HCT-15,-152
6442177,5394,IGROV-1,-152
9941095,644241,T47D,-152
644241,6252,HL-60,-152
644241,3902,NCI-H522,-152
644241,2662,K-562,-152
406563,9444,K-562,-152
5329102,3902,T47D,-152
148121,426756,T47D,-152
148121,6252,786-0,-152
148121,6252,OVCAR-8,-152
148121,9941095,SNB75,-152
9444,104741,OVCAR-5,-151
9444,123596,OVCAR-8,-151
3690,119182,OVCAR-3,-151
72466,5311,RPMI-8226,-151
451668,126941,OVCAR-8,-151
2733525,657237,NCI-H23,-151
5284616,2187,NCI-H522,-151
454216,36314,SF295,-151
4842,3657,RXF393,-151
5746,667490,CAKI-1,-151
2141,60749,LOXIMVI,-151
3657,5453,HOP-62,-151
135398738,5799,A498,-151
241902,5790,NCI-H322M,-151
241902,5790,SR,-151
119182,3902,U251,-151
119182,126941,CCRF-CEM,-151
119182,123596,SK-OV-3,-151
60699,5935,OVCAR-3,-151
6252,126941,SK-MEL-28,-151
104842,644241,MDA-MB-231,-151
3011155,667490,K-562,-151
60953,3902,MDA-MB-231,-151
104741,5394,RPMI-8226,-151
68740,5394,OVCAR-3,-151
68740,60953,SK-MEL-2,-151
123596,657237,KM12,-151
406563,3902,SR,-151
406563,6442177,EKVX,-151
5352062,2733525,NCI-H322M,-151
5352062,457193,T47D,-151
5352062,60953,NCI-H322M,-151
5352062,3902,SK-MEL-28,-151
3950,4212,HOP-92,-151
3950,4212,NCI-H226,-151
3950,4212,UACC-62,-151
3950,135413520,TK10,-151
29327,5284616,HCC2998,-151
29327,5394,EKVX,-151
460612,452548,NCI-H322M,-151
9444,123596,KM12,-150
36314,3011155,IGROV-1,-150
451668,241902,HCC2998,-150
135401907,9444,HOP-92,-150
135401907,36314,M14,-150
135401907,249332,HOP-92,-150
123608,5453,RXF393,-150
123608,5799,SK-MEL-5,-150
454216,2662,CAKI-1,-150
4842,454216,A549,-150
4842,126941,HOP-92,-150
5746,126941,KM12,-150
5790,126941,KM12,-150
5394,2662,SR,-150
4211,9444,LOXIMVI,-150
